"PrecinctID","MID","DID","PID","X1","X2","X3","X4","X5","X6","X7","X8","X10","X12","X14","X15","X16","X17","X18","X19","X22","X23","X25","X26","X27","X28","X41","X42","X43","X44","Protocol","Precid"
"60.60.54",60,60,"54","13","3","","","77","","","25","5","","","","","","","0","","","0","","","","376","9","121","","<U+10DD><U+10E5><U+10DB><U+10D8>","6060054"
"60.60.59",60,60,"59","39","1","","","357","","","8","6","","","","","","","3","","","0","","","","273","3","56","","<U+10DD><U+10E5><U+10DB><U+10D8>","6060059"
"60.61.01",60,61,"1","21","0","","","174","","","7","1","","","","","","","0","","","2","","","","320","10","200","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061001"
"60.61.02",60,61,"2","30","0","","","87","","","8","3","","","","","","","0","","","0","","","","347","3","243","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061002"
"60.61.03",60,61,"3","13","0","","","84","","","5","5","","","","","","","0","","","0","","","","389","7","203","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061003"
"60.61.04",60,61,"4","27","1","","","88","","","12","4","","","","","","","0","","","1","","","","373","5","198","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061004"
"60.61.05",60,61,"5","3","0","","","14","","","1","0","","","","","","","1","","","0","","","","69","2","179","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061005"
"60.61.06",60,61,"6","5","0","","","12","","","4","0","","","","","","","0","","","0","","","","50","3","355","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061006"
"60.61.07",60,61,"7","1","0","","","8","","","0","0","","","","","","","0","","","0","","","","89","3","151","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061007"
"60.61.08",60,61,"8","6","5","","","37","","","1","4","","","","","","","2","","","0","","","","470","5","130","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061008"
"60.61.09",60,61,"9","10","0","","","72","","","10","4","","","","","","","0","","","0","","","","345","1","189","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061009"
"60.61.10",60,61,"10","59","1","","","83","","","26","13","","","","","","","0","","","0","","","","440","7","178","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061010"
"60.61.11",60,61,"11","8","0","","","37","","","6","5","","","","","","","0","","","2","","","","313","2","203","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061011"
"60.61.12",60,61,"12","22","0","","","78","","","13","4","","","","","","","0","","","0","","","","231","2","81","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061012"
"60.61.13",60,61,"13","1","0","","","7","","","1","0","","","","","","","0","","","0","","","","31","0","2","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061013"
"60.61.14",60,61,"14","0","0","","","47","","","28","2","","","","","","","5","","","0","","","","285","0","43","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061014"
"60.61.15",60,61,"15","16","0","","","109","","","19","2","","","","","","","1","","","0","","","","290","6","99","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061015"
"60.61.16",60,61,"16","7","0","","","62","","","7","3","","","","","","","1","","","1","","","","243","1","125","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061016"
"60.61.17",60,61,"17","12","1","","","39","","","5","21","","","","","","","1","","","2","","","","170","3","115","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061017"
"60.61.18",60,61,"18","40","1","","","96","","","6","9","","","","","","","0","","","1","","","","229","2","208","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061018"
"60.61.19",60,61,"19","12","0","","","12","","","1","11","","","","","","","0","","","0","","","","78","1","145","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061019"
"60.61.20",60,61,"20","12","1","","","14","","","0","9","","","","","","","0","","","0","","","","118","3","109","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061020"
"60.61.21",60,61,"21","19","0","","","43","","","10","5","","","","","","","0","","","0","","","","148","1","132","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061021"
"60.61.27",60,61,"27","14","1","","","34","","","11","5","","","","","","","0","","","0","","","","291","4","228","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061027"
"60.61.28",60,61,"28","21","1","","","83","","","8","7","","","","","","","0","","","2","","","","95","49","155","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061028"
"60.61.29",60,61,"29","29","0","","","75","","","4","8","","","","","","","2","","","2","","","","193","23","164","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061029"
"60.61.30",60,61,"30","9","0","","","43","","","3","1","","","","","","","0","","","2","","","","128","2","72","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061030"
"60.61.31",60,61,"31","12","1","","","47","","","8","2","","","","","","","0","","","0","","","","87","1","48","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061031"
"60.61.32",60,61,"32","14","2","","","82","","","4","5","","","","","","","1","","","0","","","","156","3","100","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061032"
"60.61.33",60,61,"33","6","0","","","86","","","6","3","","","","","","","1","","","0","","","","134","1","99","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061033"
"60.61.34",60,61,"34","4","0","","","55","","","7","1","","","","","","","0","","","1","","","","126","1","30","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061034"
"60.61.35",60,61,"35","20","1","","","75","","","6","6","","","","","","","1","","","0","","","","153","3","124","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061035"
"60.61.36",60,61,"36","16","2","","","81","","","21","8","","","","","","","0","","","2","","","","168","1","105","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061036"
"60.61.37",60,61,"37","21","0","","","122","","","11","8","","","","","","","0","","","0","","","","404","5","266","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061037"
"60.61.38",60,61,"38","12","0","","","34","","","3","4","","","","","","","0","","","0","","","","261","7","133","","<U+10DD><U+10E5><U+10DB><U+10D8>","6061038"
"60.62.01",60,62,"1","93","0","","","18","","","4","0","","","","","","","1","","","1","","","","219","57","143","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062001"
"60.62.02",60,62,"2","29","0","","","5","","","0","0","","","","","","","0","","","0","","","","125","13","81","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062002"
"60.62.03",60,62,"3","164","0","","","1","","","1","0","","","","","","","0","","","0","","","","60","12","31","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062003"
"60.62.04",60,62,"4","49","0","","","22","","","4","0","","","","","","","0","","","0","","","","162","17","103","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062004"
"60.62.05",60,62,"5","61","2","","","20","","","2","0","","","","","","","0","","","0","","","","143","8","49","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062005"
"60.62.06",60,62,"6","74","0","","","36","","","9","0","","","","","","","0","","","0","","","","256","23","110","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062006"
"60.62.07",60,62,"7","25","0","","","11","","","8","2","","","","","","","0","","","0","","","","208","38","98","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062007"
"60.62.08",60,62,"8","32","0","","","21","","","0","0","","","","","","","0","","","0","","","","288","64","164","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062008"
"60.62.09",60,62,"9","52","1","","","29","","","4","2","","","","","","","0","","","0","","","","180","82","63","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062009"
"60.62.10",60,62,"10","13","0","","","7","","","1","1","","","","","","","0","","","0","","","","44","0","14","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062010"
"60.62.11",60,62,"11","46","0","","","22","","","0","1","","","","","","","0","","","0","","","","102","27","66","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062011"
"60.62.12",60,62,"12","48","0","","","12","","","2","0","","","","","","","0","","","0","","","","74","66","52","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062012"
"60.62.13",60,62,"13","39","0","","","36","","","8","1","","","","","","","0","","","0","","","","68","5","35","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062013"
"60.62.14",60,62,"14","20","0","","","30","","","1","0","","","","","","","0","","","0","","","","101","3","4","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062014"
"60.62.15",60,62,"15","38","0","","","6","","","0","0","","","","","","","0","","","0","","","","54","20","99","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062015"
"60.62.16",60,62,"16","5","0","","","17","","","0","1","","","","","","","0","","","0","","","","53","6","120","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062016"
"60.62.17",60,62,"17","42","0","","","91","","","6","3","","","","","","","4","","","1","","","","389","3","124","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062017"
"60.62.18",60,62,"18","97","3","","","59","","","11","4","","","","","","","2","","","0","","","","191","6","106","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062018"
"60.62.19",60,62,"19","17","0","","","29","","","3","0","","","","","","","1","","","1","","","","95","3","26","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062019"
"60.62.20",60,62,"20","13","0","","","8","","","2","0","","","","","","","0","","","0","","","","75","2","47","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062020"
"60.62.21",60,62,"21","32","0","","","15","","","7","0","","","","","","","0","","","1","","","","87","16","34","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062021"
"60.62.22",60,62,"22","17","0","","","28","","","3","0","","","","","","","1","","","0","","","","86","7","32","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062022"
"60.62.23",60,62,"23","0","0","","","30","","","4","1","","","","","","","2","","","0","","","","115","2","45","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062023"
"60.62.24",60,62,"24","31","0","","","32","","","12","4","","","","","","","0","","","0","","","","130","7","35","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062024"
"60.62.25",60,62,"25","24","0","","","5","","","5","0","","","","","","","0","","","0","","","","108","9","29","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062025"
"60.62.26",60,62,"26","59","3","","","34","","","1","0","","","","","","","0","","","0","","","","171","22","173","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062026"
"60.62.27",60,62,"27","38","0","","","26","","","1","3","","","","","","","1","","","2","","","","167","11","105","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062027"
"60.62.28",60,62,"28","22","2","","","45","","","4","5","","","","","","","0","","","0","","","","217","15","109","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062028"
"60.62.29",60,62,"29","10","3","","","31","","","2","0","","","","","","","3","","","1","","","","72","7","49","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062029"
"60.62.30",60,62,"30","15","0","","","53","","","3","3","","","","","","","2","","","0","","","","140","8","129","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062030"
"60.62.31",60,62,"31","115","3","","","31","","","9","0","","","","","","","0","","","0","","","","282","16","62","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062031"
"60.62.32",60,62,"32","47","0","","","7","","","1","0","","","","","","","0","","","0","","","","65","2","19","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062032"
"60.62.33",60,62,"33","62","1","","","27","","","6","6","","","","","","","1","","","2","","","","304","21","144","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062033"
"60.62.34",60,62,"34","32","2","","","12","","","2","2","","","","","","","1","","","0","","","","187","26","41","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062034"
"60.62.35",60,62,"35","12","1","","","28","","","1","2","","","","","","","0","","","0","","","","229","15","173","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062035"
"60.62.36",60,62,"36","11","0","","","11","","","0","0","","","","","","","0","","","0","","","","69","12","97","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062036"
"60.62.37",60,62,"37","7","0","","","7","","","2","0","","","","","","","0","","","0","","","","68","3","21","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062037"
"60.62.38",60,62,"38","64","0","","","20","","","2","1","","","","","","","0","","","0","","","","239","59","168","","<U+10DD><U+10E5><U+10DB><U+10D8>","6062038"
"61.60.14",61,60,"14","8","1","","","46","9","","14","3","","2","","","","","","","","0","4","5","1","350","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6160014"
"61.60.15",61,60,"15","0","1","","","67","6","","3","2","","1","","","","","","","","0","3","5","0","150","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6160015"
"61.60.40",61,60,"40","8","6","","","136","11","","28","17","","0","","","","","","","","2","26","15","1","398","0","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6160040"
"61.60.41",61,60,"41","11","0","","","66","10","","23","17","","1","","","","","","","","1","14","11","1","396","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6160041"
"61.60.42",61,60,"42","53","5","","","102","7","","38","20","","1","","","","","","","","0","5","7","3","383","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6160042"
"61.60.61",61,60,"61","18","1","","","92","10","","13","6","","0","","","","","","","","0","21","12","0","330","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6160061"
"61.61.22",61,61,"22","27","3","","","75","7","","9","11","","0","","","","","","","","1","68","11","1","186","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6161022"
"61.61.23",61,61,"23","24","50","","","111","13","","17","9","","1","","","","","","","","1","52","15","0","232","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6161023"
"61.61.24",61,61,"24","38","9","","","108","6","","19","16","","0","","","","","","","","0","92","7","1","420","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6161024"
"61.61.25",61,61,"25","39","2","","","203","7","","17","10","","1","","","","","","","","0","60","23","0","412","7","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6161025"
"61.61.26",61,61,"26","4","1","","","114","5","","22","5","","2","","","","","","","","0","7","12","0","427","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6161026"
"61.70.01",61,70,"1","22","0","","","140","12","","34","9","","2","","","","","","","","0","79","29","1","410","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170001"
"61.70.02",61,70,"2","33","0","","","94","7","","17","6","","1","","","","","","","","0","42","27","1","253","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170002"
"61.70.03",61,70,"3","15","1","","","134","3","","21","7","","1","","","","","","","","0","77","32","0","25","19","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170003"
"61.70.04",61,70,"4","9","3","","","82","7","","28","2","","0","","","","","","","","1","126","98","0","250","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170004"
"61.70.05",61,70,"5","25","1","","","153","12","","26","3","","1","","","","","","","","1","202","24","1","399","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170005"
"61.70.07",61,70,"7","16","2","","","198","11","","19","7","","2","","","","","","","","0","43","38","0","327","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170007"
"61.70.08",61,70,"8","25","1","","","102","7","","71","10","","0","","","","","","","","0","255","18","0","359","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170008"
"61.70.09",61,70,"9","18","0","","","99","3","","32","0","","7","","","","","","","","0","127","43","2","506","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170009"
"61.70.10",61,70,"10","25","3","","","205","5","","22","9","","0","","","","","","","","0","134","28","0","310","7","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170010"
"61.70.11",61,70,"11","26","1","","","216","10","","28","3","","1","","","","","","","","2","110","25","0","344","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170011"
"61.70.12",61,70,"12","25","0","","","180","9","","26","4","","4","","","","","","","","0","114","19","3","394","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170012"
"61.70.13",61,70,"13","47","0","","","128","9","","21","8","","1","","","","","","","","0","91","36","1","273","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170013"
"61.70.14",61,70,"14","25","2","","","187","16","","22","7","","3","","","","","","","","0","86","34","1","319","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170014"
"61.70.15",61,70,"15","30","1","","","234","12","","30","12","","1","","","","","","","","2","51","17","2","275","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170015"
"61.70.16",61,70,"16","18","0","","","242","10","","18","10","","0","","","","","","","","1","49","23","0","355","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170016"
"61.70.17",61,70,"17","18","2","","","205","4","","7","3","","0","","","","","","","","1","57","5","2","228","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170017"
"61.70.18",61,70,"18","8","1","","","302","7","","19","14","","2","","","","","","","","1","94","39","2","217","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170018"
"61.70.19",61,70,"19","12","0","","","328","13","","23","9","","1","","","","","","","","0","120","17","3","281","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170019"
"61.70.20",61,70,"20","8","0","","","298","5","","16","4","","3","","","","","","","","0","39","9","1","264","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170020"
"61.70.21",61,70,"21","15","0","","","297","8","","5","6","","1","","","","","","","","1","74","20","1","198","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170021"
"61.70.22",61,70,"22","9","1","","","55","1","","8","2","","1","","","","","","","","0","11","4","0","80","0","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170022"
"61.70.23",61,70,"23","11","1","","","160","20","","32","2","","1","","","","","","","","0","83","28","2","377","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170023"
"61.70.24",61,70,"24","34","3","","","150","9","","35","3","","0","","","","","","","","0","85","17","1","230","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170024"
"61.70.25",61,70,"25","10","0","","","71","2","","1","0","","1","","","","","","","","0","4","6","0","76","0","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170025"
"61.70.26",61,70,"26","38","1","","","181","11","","10","8","","2","","","","","","","","0","36","13","2","214","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170026"
"61.70.27",61,70,"27","2","2","","","175","24","","18","7","","1","","","","","","","","0","79","24","1","282","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170027"
"61.70.28",61,70,"28","25","5","","","226","13","","44","13","","0","","","","","","","","3","55","23","3","397","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170028"
"61.70.29",61,70,"29","15","1","","","237","17","","26","7","","3","","","","","","","","0","98","19","2","284","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170029"
"61.70.30",61,70,"30","18","1","","","122","28","","36","9","","7","","","","","","","","1","76","46","0","338","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170030"
"61.70.31",61,70,"31","13","0","","","116","27","","46","2","","0","","","","","","","","1","72","73","5","351","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170031"
"61.70.33",61,70,"33","35","0","","","223","2","","18","7","","1","","","","","","","","0","18","27","0","175","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170033"
"61.70.34",61,70,"34","12","1","","","196","1","","5","4","","0","","","","","","","","0","8","32","0","147","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6170034"
"62.63.01",62,63,"1","64","","","","145","","0","33","","","","4","","","","","","","","","8","","343","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263001"
"62.63.02",62,63,"2","60","","","","93","","0","33","","","","0","","","","","","","","","10","","302","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263002"
"62.63.03",62,63,"3","232","","","","116","","3","18","","","","0","","","","","","","","","17","","440","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263003"
"62.63.04",62,63,"4","34","","","","132","","3","6","","","","3","","","","","","","","","6","","175","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263004"
"62.63.06",62,63,"6","46","","","","194","","1","34","","","","4","","","","","","","","","10","","234","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263006"
"62.63.07",62,63,"7","91","","","","95","","4","9","","","","4","","","","","","","","","8","","304","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263007"
"62.63.08",62,63,"8","78","","","","156","","0","16","","","","0","","","","","","","","","6","","350","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263008"
"62.63.10",62,63,"10","33","","","","116","","0","6","","","","0","","","","","","","","","5","","256","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263010"
"62.63.11",62,63,"11","46","","","","96","","2","9","","","","4","","","","","","","","","14","","393","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263011"
"62.63.12",62,63,"12","60","","","","304","","5","34","","","","0","","","","","","","","","0","","315","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263012"
"62.63.13",62,63,"13","78","","","","170","","0","17","","","","0","","","","","","","","","0","","294","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263013"
"62.63.14",62,63,"14","32","","","","218","","0","15","","","","2","","","","","","","","","3","","313","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263014"
"62.63.15",62,63,"15","49","","","","151","","2","17","","","","4","","","","","","","","","1","","255","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263015"
"62.63.16",62,63,"16","36","","","","193","","1","3","","","","4","","","","","","","","","7","","414","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263016"
"62.63.17",62,63,"17","45","","","","205","","0","23","","","","3","","","","","","","","","14","","372","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263017"
"62.63.18",62,63,"18","45","","","","122","","1","23","","","","2","","","","","","","","","57","","247","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263018"
"62.63.20",62,63,"20","76","","","","135","","2","14","","","","0","","","","","","","","","17","","302","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263020"
"62.63.21",62,63,"21","51","","","","86","","2","30","","","","2","","","","","","","","","6","","273","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263021"
"62.63.23",62,63,"23","24","","","","58","","3","38","","","","0","","","","","","","","","9","","261","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263023"
"62.63.24",62,63,"24","39","","","","57","","1","12","","","","1","","","","","","","","","12","","242","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6263024"
"62.65.01",62,65,"1","18","","","","168","","1","136","","","","4","","","","","","","","","23","","279","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265001"
"62.65.02",62,65,"2","6","","","","177","","0","49","","","","6","","","","","","","","","73","","326","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265002"
"62.65.03",62,65,"3","2","","","","116","","2","43","","","","1","","","","","","","","","17","","134","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265003"
"62.65.04",62,65,"4","10","","","","217","","1","26","","","","1","","","","","","","","","43","","281","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265004"
"62.65.05",62,65,"5","9","","","","155","","0","9","","","","3","","","","","","","","","7","","109","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265005"
"62.65.06",62,65,"6","4","","","","151","","0","22","","","","1","","","","","","","","","3","","137","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265006"
"62.65.07",62,65,"7","18","","","","211","","1","34","","","","1","","","","","","","","","9","","161","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265007"
"62.65.08",62,65,"8","7","","","","127","","1","26","","","","1","","","","","","","","","3","","165","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265008"
"62.65.09",62,65,"9","14","","","","305","","0","37","","","","5","","","","","","","","","12","","264","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265009"
"62.65.10",62,65,"10","4","","","","173","","3","28","","","","0","","","","","","","","","22","","269","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265010"
"62.65.11",62,65,"11","11","","","","149","","2","49","","","","3","","","","","","","","","8","","221","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265011"
"62.65.12",62,65,"12","11","","","","181","","5","28","","","","8","","","","","","","","","10","","222","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265012"
"62.65.13",62,65,"13","23","","","","264","","3","52","","","","6","","","","","","","","","11","","338","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265013"
"62.65.14",62,65,"14","18","","","","87","","2","43","","","","5","","","","","","","","","10","","300","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265014"
"62.65.15",62,65,"15","3","","","","42","","0","157","","","","0","","","","","","","","","5","","118","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265015"
"62.65.16",62,65,"16","3","","","","30","","0","139","","","","1","","","","","","","","","5","","60","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265016"
"62.65.17",62,65,"17","27","","","","119","","5","20","","","","3","","","","","","","","","25","","209","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265017"
"62.65.18",62,65,"18","39","","","","153","","2","36","","","","2","","","","","","","","","71","","205","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265018"
"62.65.19",62,65,"19","21","","","","180","","3","29","","","","1","","","","","","","","","52","","195","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265019"
"62.65.20",62,65,"20","4","","","","154","","0","64","","","","0","","","","","","","","","7","","104","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265020"
"62.65.21",62,65,"21","20","","","","280","","2","45","","","","5","","","","","","","","","21","","333","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265021"
"62.65.22",62,65,"22","2","","","","130","","1","27","","","","5","","","","","","","","","6","","197","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265022"
"62.65.23",62,65,"23","17","","","","117","","3","24","","","","0","","","","","","","","","3","","137","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265023"
"62.65.24",62,65,"24","2","","","","48","","0","14","","","","0","","","","","","","","","3","","94","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265024"
"62.65.25",62,65,"25","10","","","","178","","6","26","","","","3","","","","","","","","","10","","371","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265025"
"62.65.26",62,65,"26","57","","","","175","","1","16","","","","4","","","","","","","","","11","","351","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265026"
"62.65.27",62,65,"27","18","","","","186","","3","26","","","","3","","","","","","","","","14","","278","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265027"
"62.65.28",62,65,"28","16","","","","160","","1","38","","","","6","","","","","","","","","19","","257","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265028"
"62.65.29",62,65,"29","17","","","","281","","2","12","","","","6","","","","","","","","","7","","164","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265029"
"62.65.30",62,65,"30","35","","","","251","","4","19","","","","3","","","","","","","","","16","","364","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265030"
"62.65.31",62,65,"31","6","","","","189","","0","23","","","","2","","","","","","","","","5","","281","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265031"
"62.65.32",62,65,"32","6","","","","247","","2","43","","","","1","","","","","","","","","49","","270","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265032"
"62.65.33",62,65,"33","11","","","","208","","3","26","","","","4","","","","","","","","","52","","344","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265033"
"62.65.34",62,65,"34","29","","","","175","","2","57","","","","1","","","","","","","","","28","","357","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265034"
"62.65.35",62,65,"35","15","","","","266","","4","23","","","","6","","","","","","","","","16","","477","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265035"
"62.65.36",62,65,"36","30","","","","253","","1","81","","","","3","","","","","","","","","47","","306","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","6265036"
